======================================
        ISOTOPE ACTIVITY FILE         
======================================
 
Compiled: 15:08:41  11/01/2016    
MPI Processes:    1
 
Date: 15:39 14/01/2016
 Time/s           1H3            23V47           23V49           23V50           23V52           23V53           24CR49          24CR51          24CR55          24CR56          25MN50          25MN51          25MN52          25MN53          25MN54          25MN56          25MN57          26FE52          26FE53          26FE55          27CO53          27CO54          27CO55          27CO56          27CO57          27CO58
   0.186000E+06    0.161585E+02   0.000000E+00     0.131823E+03    0.172912E-16   0.000000E+00    0.000000E+00    0.000000E+00     0.151190E+05   0.000000E+00    0.000000E+00    0.000000E+00    0.000000E+00     0.624152E+05    0.901929E-03    0.975754E+04   0.000000E+00    0.000000E+00     0.105746E+04   0.000000E+00     0.127690E+05   0.000000E+00    0.000000E+00     0.133943E+06    0.950634E+04    0.108313E+03    0.246509E+02
   0.187000E+06    0.161585E+02   0.000000E+00     0.131817E+03    0.172912E-16   0.000000E+00    0.000000E+00    0.000000E+00     0.151097E+05   0.000000E+00    0.000000E+00    0.000000E+00    0.000000E+00     0.621696E+05    0.901929E-03    0.975728E+04   0.000000E+00    0.000000E+00     0.103314E+04   0.000000E+00     0.127698E+05   0.000000E+00    0.000000E+00     0.132480E+06    0.950536E+04    0.108310E+03    0.246481E+02
   0.188000E+06    0.161585E+02   0.000000E+00     0.131811E+03    0.172912E-16   0.000000E+00    0.000000E+00    0.000000E+00     0.151005E+05   0.000000E+00    0.000000E+00    0.000000E+00    0.000000E+00     0.619244E+05    0.901929E-03    0.975703E+04   0.000000E+00    0.000000E+00     0.100938E+04   0.000000E+00     0.127707E+05   0.000000E+00    0.000000E+00     0.131033E+06    0.950437E+04    0.108307E+03    0.246453E+02
   0.189000E+06    0.161585E+02   0.000000E+00     0.131805E+03    0.172912E-16   0.000000E+00    0.000000E+00    0.000000E+00     0.150913E+05   0.000000E+00    0.000000E+00    0.000000E+00    0.000000E+00     0.616794E+05    0.901929E-03    0.975678E+04   0.000000E+00    0.000000E+00     0.986162E+03   0.000000E+00     0.127715E+05   0.000000E+00    0.000000E+00     0.129602E+06    0.950338E+04    0.108304E+03    0.246425E+02
   0.190000E+06    0.161584E+02   0.000000E+00     0.131799E+03    0.172912E-16   0.000000E+00    0.000000E+00    0.000000E+00     0.150821E+05   0.000000E+00    0.000000E+00    0.000000E+00    0.000000E+00     0.614348E+05    0.901929E-03    0.975653E+04   0.000000E+00    0.000000E+00     0.963482E+03   0.000000E+00     0.127724E+05   0.000000E+00    0.000000E+00     0.128186E+06    0.950240E+04    0.108301E+03    0.246397E+02
   0.191000E+06    0.161584E+02   0.000000E+00     0.131793E+03    0.172912E-16   0.000000E+00    0.000000E+00    0.000000E+00     0.150729E+05   0.000000E+00    0.000000E+00    0.000000E+00    0.000000E+00     0.611905E+05    0.901929E-03    0.975628E+04   0.000000E+00    0.000000E+00     0.941322E+03   0.000000E+00     0.127732E+05   0.000000E+00    0.000000E+00     0.126786E+06    0.950141E+04    0.108297E+03    0.246369E+02
   0.192000E+06    0.161584E+02   0.000000E+00     0.131787E+03    0.172912E-16   0.000000E+00    0.000000E+00    0.000000E+00     0.150637E+05   0.000000E+00    0.000000E+00    0.000000E+00    0.000000E+00     0.609466E+05    0.901929E-03    0.975603E+04   0.000000E+00    0.000000E+00     0.919673E+03   0.000000E+00     0.127740E+05   0.000000E+00    0.000000E+00     0.125401E+06    0.950042E+04    0.108294E+03    0.246342E+02
   0.193000E+06    0.161583E+02   0.000000E+00     0.131781E+03    0.172912E-16   0.000000E+00    0.000000E+00    0.000000E+00     0.150545E+05   0.000000E+00    0.000000E+00    0.000000E+00    0.000000E+00     0.607029E+05    0.901929E-03    0.975578E+04   0.000000E+00    0.000000E+00     0.898521E+03   0.000000E+00     0.127748E+05   0.000000E+00    0.000000E+00     0.124031E+06    0.949943E+04    0.108291E+03    0.246314E+02
   0.194000E+06    0.161583E+02   0.000000E+00     0.131775E+03    0.172912E-16   0.000000E+00    0.000000E+00    0.000000E+00     0.150453E+05   0.000000E+00    0.000000E+00    0.000000E+00    0.000000E+00     0.604596E+05    0.901929E-03    0.975553E+04   0.000000E+00    0.000000E+00     0.877856E+03   0.000000E+00     0.127756E+05   0.000000E+00    0.000000E+00     0.122676E+06    0.949845E+04    0.108288E+03    0.246286E+02
   0.195000E+06    0.161583E+02   0.000000E+00     0.131769E+03    0.172912E-16   0.000000E+00    0.000000E+00    0.000000E+00     0.150361E+05   0.000000E+00    0.000000E+00    0.000000E+00    0.000000E+00     0.602166E+05    0.901929E-03    0.975528E+04   0.000000E+00    0.000000E+00     0.857666E+03   0.000000E+00     0.127764E+05   0.000000E+00    0.000000E+00     0.121336E+06    0.949746E+04    0.108285E+03    0.246258E+02
   0.196000E+06    0.161583E+02   0.000000E+00     0.131763E+03    0.172912E-16   0.000000E+00    0.000000E+00    0.000000E+00     0.150269E+05   0.000000E+00    0.000000E+00    0.000000E+00    0.000000E+00     0.599739E+05    0.901929E-03    0.975503E+04   0.000000E+00    0.000000E+00     0.837940E+03   0.000000E+00     0.127772E+05   0.000000E+00    0.000000E+00     0.120011E+06    0.949648E+04    0.108281E+03    0.246230E+02
   0.197000E+06    0.161582E+02   0.000000E+00     0.131757E+03    0.172912E-16   0.000000E+00    0.000000E+00    0.000000E+00     0.150177E+05   0.000000E+00    0.000000E+00    0.000000E+00    0.000000E+00     0.597315E+05    0.901929E-03    0.975478E+04   0.000000E+00    0.000000E+00     0.818668E+03   0.000000E+00     0.127779E+05   0.000000E+00    0.000000E+00     0.118700E+06    0.949549E+04    0.108278E+03    0.246202E+02
   0.198000E+06    0.161582E+02   0.000000E+00     0.131751E+03    0.172912E-16   0.000000E+00    0.000000E+00    0.000000E+00     0.150085E+05   0.000000E+00    0.000000E+00    0.000000E+00    0.000000E+00     0.594895E+05    0.901929E-03    0.975453E+04   0.000000E+00    0.000000E+00     0.799839E+03   0.000000E+00     0.127787E+05   0.000000E+00    0.000000E+00     0.117403E+06    0.949450E+04    0.108275E+03    0.246174E+02
   0.199000E+06    0.161582E+02   0.000000E+00     0.131745E+03    0.172912E-16   0.000000E+00    0.000000E+00    0.000000E+00     0.149993E+05   0.000000E+00    0.000000E+00    0.000000E+00    0.000000E+00     0.592478E+05    0.901929E-03    0.975428E+04   0.000000E+00    0.000000E+00     0.781444E+03   0.000000E+00     0.127794E+05   0.000000E+00    0.000000E+00     0.116121E+06    0.949352E+04    0.108272E+03    0.246146E+02
   0.200000E+06    0.161581E+02   0.000000E+00     0.131738E+03    0.172912E-16   0.000000E+00    0.000000E+00    0.000000E+00     0.149901E+05   0.000000E+00    0.000000E+00    0.000000E+00    0.000000E+00     0.590063E+05    0.901929E-03    0.975402E+04   0.000000E+00    0.000000E+00     0.763471E+03   0.000000E+00     0.127801E+05   0.000000E+00    0.000000E+00     0.114852E+06    0.949253E+04    0.108269E+03    0.246119E+02
   0.201000E+06    0.161581E+02   0.000000E+00     0.131732E+03    0.172912E-16   0.000000E+00    0.000000E+00    0.000000E+00     0.149809E+05   0.000000E+00    0.000000E+00    0.000000E+00    0.000000E+00     0.587653E+05    0.901929E-03    0.975377E+04   0.000000E+00    0.000000E+00     0.745912E+03   0.000000E+00     0.127808E+05   0.000000E+00    0.000000E+00     0.113598E+06    0.949154E+04    0.108265E+03    0.246091E+02
   0.202000E+06    0.161581E+02   0.000000E+00     0.131726E+03    0.172912E-16   0.000000E+00    0.000000E+00    0.000000E+00     0.149717E+05   0.000000E+00    0.000000E+00    0.000000E+00    0.000000E+00     0.585245E+05    0.901929E-03    0.975352E+04   0.000000E+00    0.000000E+00     0.728757E+03   0.000000E+00     0.127816E+05   0.000000E+00    0.000000E+00     0.112357E+06    0.949056E+04    0.108262E+03    0.246063E+02
   0.203000E+06    0.161580E+02   0.000000E+00     0.131720E+03    0.172912E-16   0.000000E+00    0.000000E+00    0.000000E+00     0.149626E+05   0.000000E+00    0.000000E+00    0.000000E+00    0.000000E+00     0.582840E+05    0.901929E-03    0.975327E+04   0.000000E+00    0.000000E+00     0.711996E+03   0.000000E+00     0.127822E+05   0.000000E+00    0.000000E+00     0.111130E+06    0.948957E+04    0.108259E+03    0.246035E+02
   0.204000E+06    0.161580E+02   0.000000E+00     0.131714E+03    0.172912E-16   0.000000E+00    0.000000E+00    0.000000E+00     0.149534E+05   0.000000E+00    0.000000E+00    0.000000E+00    0.000000E+00     0.580439E+05    0.901929E-03    0.975302E+04   0.000000E+00    0.000000E+00     0.695621E+03   0.000000E+00     0.127829E+05   0.000000E+00    0.000000E+00     0.109916E+06    0.948859E+04    0.108256E+03    0.246007E+02
   0.205000E+06    0.161580E+02   0.000000E+00     0.131708E+03    0.172912E-16   0.000000E+00    0.000000E+00    0.000000E+00     0.149442E+05   0.000000E+00    0.000000E+00    0.000000E+00    0.000000E+00     0.578041E+05    0.901929E-03    0.975277E+04   0.000000E+00    0.000000E+00     0.679622E+03   0.000000E+00     0.127836E+05   0.000000E+00    0.000000E+00     0.108715E+06    0.948760E+04    0.108253E+03    0.245979E+02
   0.206000E+06    0.161580E+02   0.000000E+00     0.131702E+03    0.172912E-16   0.000000E+00    0.000000E+00    0.000000E+00     0.149350E+05   0.000000E+00    0.000000E+00    0.000000E+00    0.000000E+00     0.575646E+05    0.901929E-03    0.975252E+04   0.000000E+00    0.000000E+00     0.663991E+03   0.000000E+00     0.127843E+05   0.000000E+00    0.000000E+00     0.107527E+06    0.948662E+04    0.108249E+03    0.245951E+02
   0.207000E+06    0.161579E+02   0.000000E+00     0.131696E+03    0.172912E-16   0.000000E+00    0.000000E+00    0.000000E+00     0.149259E+05   0.000000E+00    0.000000E+00    0.000000E+00    0.000000E+00     0.573255E+05    0.901929E-03    0.975227E+04   0.000000E+00    0.000000E+00     0.648720E+03   0.000000E+00     0.127849E+05   0.000000E+00    0.000000E+00     0.106353E+06    0.948563E+04    0.108246E+03    0.245924E+02
   0.208000E+06    0.161579E+02   0.000000E+00     0.131690E+03    0.172912E-16   0.000000E+00    0.000000E+00    0.000000E+00     0.149167E+05   0.000000E+00    0.000000E+00    0.000000E+00    0.000000E+00     0.570866E+05    0.901929E-03    0.975202E+04   0.000000E+00    0.000000E+00     0.633800E+03   0.000000E+00     0.127856E+05   0.000000E+00    0.000000E+00     0.105191E+06    0.948465E+04    0.108243E+03    0.245896E+02
   0.209000E+06    0.161579E+02   0.000000E+00     0.131684E+03    0.172912E-16   0.000000E+00    0.000000E+00    0.000000E+00     0.149075E+05   0.000000E+00    0.000000E+00    0.000000E+00    0.000000E+00     0.568481E+05    0.901929E-03    0.975177E+04   0.000000E+00    0.000000E+00     0.619223E+03   0.000000E+00     0.127862E+05   0.000000E+00    0.000000E+00     0.104042E+06    0.948366E+04    0.108240E+03    0.245868E+02
   0.210000E+06    0.161578E+02   0.000000E+00     0.131678E+03    0.172912E-16   0.000000E+00    0.000000E+00    0.000000E+00     0.148984E+05   0.000000E+00    0.000000E+00    0.000000E+00    0.000000E+00     0.566099E+05    0.901929E-03    0.975152E+04   0.000000E+00    0.000000E+00     0.604981E+03   0.000000E+00     0.127869E+05   0.000000E+00    0.000000E+00     0.102906E+06    0.948268E+04    0.108237E+03    0.245840E+02
   0.211000E+06    0.161578E+02   0.000000E+00     0.131672E+03    0.172912E-16   0.000000E+00    0.000000E+00    0.000000E+00     0.148892E+05   0.000000E+00    0.000000E+00    0.000000E+00    0.000000E+00     0.563720E+05    0.901929E-03    0.975127E+04   0.000000E+00    0.000000E+00     0.591067E+03   0.000000E+00     0.127875E+05   0.000000E+00    0.000000E+00     0.101782E+06    0.948169E+04    0.108233E+03    0.245812E+02
   0.212000E+06    0.161578E+02   0.000000E+00     0.131666E+03    0.172912E-16   0.000000E+00    0.000000E+00    0.000000E+00     0.148801E+05   0.000000E+00    0.000000E+00    0.000000E+00    0.000000E+00     0.561345E+05    0.901929E-03    0.975102E+04   0.000000E+00    0.000000E+00     0.577473E+03   0.000000E+00     0.127881E+05   0.000000E+00    0.000000E+00     0.100670E+06    0.948071E+04    0.108230E+03    0.245784E+02
   0.213000E+06    0.161578E+02   0.000000E+00     0.131660E+03    0.172912E-16   0.000000E+00    0.000000E+00    0.000000E+00     0.148709E+05   0.000000E+00    0.000000E+00    0.000000E+00    0.000000E+00     0.558972E+05    0.901929E-03    0.975077E+04   0.000000E+00    0.000000E+00     0.564192E+03   0.000000E+00     0.127887E+05   0.000000E+00    0.000000E+00     0.995701E+05    0.947972E+04    0.108227E+03    0.245757E+02
   0.214000E+06    0.161577E+02   0.000000E+00     0.131654E+03    0.172912E-16   0.000000E+00    0.000000E+00    0.000000E+00     0.148618E+05   0.000000E+00    0.000000E+00    0.000000E+00    0.000000E+00     0.556603E+05    0.901929E-03    0.975052E+04   0.000000E+00    0.000000E+00     0.551216E+03   0.000000E+00     0.127893E+05   0.000000E+00    0.000000E+00     0.984824E+05    0.947874E+04    0.108224E+03    0.245729E+02
   0.215000E+06    0.161577E+02   0.000000E+00     0.131648E+03    0.172912E-16   0.000000E+00    0.000000E+00    0.000000E+00     0.148526E+05   0.000000E+00    0.000000E+00    0.000000E+00    0.000000E+00     0.554237E+05    0.901929E-03    0.975026E+04   0.000000E+00    0.000000E+00     0.538538E+03   0.000000E+00     0.127899E+05   0.000000E+00    0.000000E+00     0.974067E+05    0.947775E+04    0.108221E+03    0.245701E+02
   0.216000E+06    0.161577E+02   0.000000E+00     0.131642E+03    0.172912E-16   0.000000E+00    0.000000E+00    0.000000E+00     0.148435E+05   0.000000E+00    0.000000E+00    0.000000E+00    0.000000E+00     0.551875E+05    0.901929E-03    0.975001E+04   0.000000E+00    0.000000E+00     0.526152E+03   0.000000E+00     0.127905E+05   0.000000E+00    0.000000E+00     0.963427E+05    0.947677E+04    0.108218E+03    0.245673E+02
   0.217000E+06    0.161576E+02   0.000000E+00     0.131636E+03    0.172912E-16   0.000000E+00    0.000000E+00    0.000000E+00     0.148343E+05   0.000000E+00    0.000000E+00    0.000000E+00    0.000000E+00     0.549515E+05    0.901929E-03    0.974976E+04   0.000000E+00    0.000000E+00     0.514051E+03   0.000000E+00     0.127910E+05   0.000000E+00    0.000000E+00     0.952903E+05    0.947578E+04    0.108214E+03    0.245645E+02
   0.218000E+06    0.161576E+02   0.000000E+00     0.131630E+03    0.172912E-16   0.000000E+00    0.000000E+00    0.000000E+00     0.148252E+05   0.000000E+00    0.000000E+00    0.000000E+00    0.000000E+00     0.547159E+05    0.901929E-03    0.974951E+04   0.000000E+00    0.000000E+00     0.502229E+03   0.000000E+00     0.127916E+05   0.000000E+00    0.000000E+00     0.942494E+05    0.947480E+04    0.108211E+03    0.245618E+02
   0.219000E+06    0.161576E+02   0.000000E+00     0.131624E+03    0.172912E-16   0.000000E+00    0.000000E+00    0.000000E+00     0.148161E+05   0.000000E+00    0.000000E+00    0.000000E+00    0.000000E+00     0.544806E+05    0.901929E-03    0.974926E+04   0.000000E+00    0.000000E+00     0.490678E+03   0.000000E+00     0.127921E+05   0.000000E+00    0.000000E+00     0.932199E+05    0.947381E+04    0.108208E+03    0.245590E+02
   0.220000E+06    0.161576E+02   0.000000E+00     0.131618E+03    0.172912E-16   0.000000E+00    0.000000E+00    0.000000E+00     0.148069E+05   0.000000E+00    0.000000E+00    0.000000E+00    0.000000E+00     0.542456E+05    0.901929E-03    0.974901E+04   0.000000E+00    0.000000E+00     0.479393E+03   0.000000E+00     0.127927E+05   0.000000E+00    0.000000E+00     0.922016E+05    0.947283E+04    0.108205E+03    0.245562E+02
   0.221000E+06    0.161575E+02   0.000000E+00     0.131612E+03    0.172912E-16   0.000000E+00    0.000000E+00    0.000000E+00     0.147978E+05   0.000000E+00    0.000000E+00    0.000000E+00    0.000000E+00     0.540109E+05    0.901929E-03    0.974876E+04   0.000000E+00    0.000000E+00     0.468367E+03   0.000000E+00     0.127932E+05   0.000000E+00    0.000000E+00     0.911944E+05    0.947185E+04    0.108202E+03    0.245534E+02
   0.222000E+06    0.161575E+02   0.000000E+00     0.131606E+03    0.172912E-16   0.000000E+00    0.000000E+00    0.000000E+00     0.147887E+05   0.000000E+00    0.000000E+00    0.000000E+00    0.000000E+00     0.537766E+05    0.901929E-03    0.974851E+04   0.000000E+00    0.000000E+00     0.457595E+03   0.000000E+00     0.127937E+05   0.000000E+00    0.000000E+00     0.901983E+05    0.947086E+04    0.108198E+03    0.245506E+02
   0.223000E+06    0.161575E+02   0.000000E+00     0.131600E+03    0.172912E-16   0.000000E+00    0.000000E+00    0.000000E+00     0.147795E+05   0.000000E+00    0.000000E+00    0.000000E+00    0.000000E+00     0.535426E+05    0.901929E-03    0.974826E+04   0.000000E+00    0.000000E+00     0.447071E+03   0.000000E+00     0.127943E+05   0.000000E+00    0.000000E+00     0.892130E+05    0.946988E+04    0.108195E+03    0.245479E+02
   0.224000E+06    0.161574E+02   0.000000E+00     0.131594E+03    0.172912E-16   0.000000E+00    0.000000E+00    0.000000E+00     0.147704E+05   0.000000E+00    0.000000E+00    0.000000E+00    0.000000E+00     0.533089E+05    0.901929E-03    0.974801E+04   0.000000E+00    0.000000E+00     0.436788E+03   0.000000E+00     0.127948E+05   0.000000E+00    0.000000E+00     0.882385E+05    0.946889E+04    0.108192E+03    0.245451E+02
   0.225000E+06    0.161574E+02   0.000000E+00     0.131588E+03    0.172912E-16   0.000000E+00    0.000000E+00    0.000000E+00     0.147613E+05   0.000000E+00    0.000000E+00    0.000000E+00    0.000000E+00     0.530755E+05    0.901929E-03    0.974776E+04   0.000000E+00    0.000000E+00     0.426743E+03   0.000000E+00     0.127953E+05   0.000000E+00    0.000000E+00     0.872746E+05    0.946791E+04    0.108189E+03    0.245423E+02
   0.226000E+06    0.161574E+02   0.000000E+00     0.131582E+03    0.172912E-16   0.000000E+00    0.000000E+00    0.000000E+00     0.147522E+05   0.000000E+00    0.000000E+00    0.000000E+00    0.000000E+00     0.528424E+05    0.901929E-03    0.974751E+04   0.000000E+00    0.000000E+00     0.416928E+03   0.000000E+00     0.127958E+05   0.000000E+00    0.000000E+00     0.863213E+05    0.946693E+04    0.108186E+03    0.245395E+02
   0.227000E+06    0.161574E+02   0.000000E+00     0.131576E+03    0.172912E-16   0.000000E+00    0.000000E+00    0.000000E+00     0.147431E+05   0.000000E+00    0.000000E+00    0.000000E+00    0.000000E+00     0.526097E+05    0.901929E-03    0.974726E+04   0.000000E+00    0.000000E+00     0.407339E+03   0.000000E+00     0.127963E+05   0.000000E+00    0.000000E+00     0.853784E+05    0.946594E+04    0.108182E+03    0.245367E+02
   0.228000E+06    0.161573E+02   0.000000E+00     0.131570E+03    0.172912E-16   0.000000E+00    0.000000E+00    0.000000E+00     0.147339E+05   0.000000E+00    0.000000E+00    0.000000E+00    0.000000E+00     0.523773E+05    0.901929E-03    0.974701E+04   0.000000E+00    0.000000E+00     0.397970E+03   0.000000E+00     0.127967E+05   0.000000E+00    0.000000E+00     0.844457E+05    0.946496E+04    0.108179E+03    0.245340E+02
   0.229000E+06    0.161573E+02   0.000000E+00     0.131564E+03    0.172912E-16   0.000000E+00    0.000000E+00    0.000000E+00     0.147248E+05   0.000000E+00    0.000000E+00    0.000000E+00    0.000000E+00     0.521452E+05    0.901929E-03    0.974676E+04   0.000000E+00    0.000000E+00     0.388817E+03   0.000000E+00     0.127972E+05   0.000000E+00    0.000000E+00     0.835233E+05    0.946398E+04    0.108176E+03    0.245312E+02
   0.230000E+06    0.161573E+02   0.000000E+00     0.131558E+03    0.172912E-16   0.000000E+00    0.000000E+00    0.000000E+00     0.147157E+05   0.000000E+00    0.000000E+00    0.000000E+00    0.000000E+00     0.519134E+05    0.901929E-03    0.974651E+04   0.000000E+00    0.000000E+00     0.379875E+03   0.000000E+00     0.127977E+05   0.000000E+00    0.000000E+00     0.826109E+05    0.946300E+04    0.108173E+03    0.245284E+02
   0.231000E+06    0.161572E+02   0.000000E+00     0.131552E+03    0.172912E-16   0.000000E+00    0.000000E+00    0.000000E+00     0.147066E+05   0.000000E+00    0.000000E+00    0.000000E+00    0.000000E+00     0.516819E+05    0.901929E-03    0.974626E+04   0.000000E+00    0.000000E+00     0.371138E+03   0.000000E+00     0.127982E+05   0.000000E+00    0.000000E+00     0.817086E+05    0.946201E+04    0.108170E+03    0.245256E+02
   0.232000E+06    0.161572E+02   0.000000E+00     0.131546E+03    0.172912E-16   0.000000E+00    0.000000E+00    0.000000E+00     0.146975E+05   0.000000E+00    0.000000E+00    0.000000E+00    0.000000E+00     0.514508E+05    0.901929E-03    0.974601E+04   0.000000E+00    0.000000E+00     0.362602E+03   0.000000E+00     0.127986E+05   0.000000E+00    0.000000E+00     0.808160E+05    0.946103E+04    0.108166E+03    0.245229E+02
   0.233000E+06    0.161572E+02   0.000000E+00     0.131540E+03    0.172912E-16   0.000000E+00    0.000000E+00    0.000000E+00     0.146884E+05   0.000000E+00    0.000000E+00    0.000000E+00    0.000000E+00     0.512200E+05    0.901929E-03    0.974575E+04   0.000000E+00    0.000000E+00     0.354263E+03   0.000000E+00     0.127990E+05   0.000000E+00    0.000000E+00     0.799332E+05    0.946005E+04    0.108163E+03    0.245201E+02
   0.234000E+06    0.161572E+02   0.000000E+00     0.131534E+03    0.172912E-16   0.000000E+00    0.000000E+00    0.000000E+00     0.146793E+05   0.000000E+00    0.000000E+00    0.000000E+00    0.000000E+00     0.509895E+05    0.901929E-03    0.974550E+04   0.000000E+00    0.000000E+00     0.346115E+03   0.000000E+00     0.127995E+05   0.000000E+00    0.000000E+00     0.790601E+05    0.945906E+04    0.108160E+03    0.245173E+02
   0.235000E+06    0.161571E+02   0.000000E+00     0.131528E+03    0.172912E-16   0.000000E+00    0.000000E+00    0.000000E+00     0.146702E+05   0.000000E+00    0.000000E+00    0.000000E+00    0.000000E+00     0.507593E+05    0.901929E-03    0.974525E+04   0.000000E+00    0.000000E+00     0.338155E+03   0.000000E+00     0.127999E+05   0.000000E+00    0.000000E+00     0.781965E+05    0.945808E+04    0.108157E+03    0.245145E+02
   0.236000E+06    0.161571E+02   0.000000E+00     0.131522E+03    0.172912E-16   0.000000E+00    0.000000E+00    0.000000E+00     0.146611E+05   0.000000E+00    0.000000E+00    0.000000E+00    0.000000E+00     0.505294E+05    0.901929E-03    0.974500E+04   0.000000E+00    0.000000E+00     0.330377E+03   0.000000E+00     0.128003E+05   0.000000E+00    0.000000E+00     0.773423E+05    0.945710E+04    0.108154E+03    0.245117E+02
   0.237000E+06    0.161571E+02   0.000000E+00     0.131516E+03    0.172912E-16   0.000000E+00    0.000000E+00    0.000000E+00     0.146520E+05   0.000000E+00    0.000000E+00    0.000000E+00    0.000000E+00     0.502999E+05    0.901929E-03    0.974475E+04   0.000000E+00    0.000000E+00     0.322779E+03   0.000000E+00     0.128008E+05   0.000000E+00    0.000000E+00     0.764975E+05    0.945612E+04    0.108150E+03    0.245090E+02
   0.238000E+06    0.161570E+02   0.000000E+00     0.131510E+03    0.172912E-16   0.000000E+00    0.000000E+00    0.000000E+00     0.146430E+05   0.000000E+00    0.000000E+00    0.000000E+00    0.000000E+00     0.500706E+05    0.901929E-03    0.974450E+04   0.000000E+00    0.000000E+00     0.315355E+03   0.000000E+00     0.128012E+05   0.000000E+00    0.000000E+00     0.756619E+05    0.945513E+04    0.108147E+03    0.245062E+02
   0.239000E+06    0.161570E+02   0.000000E+00     0.131504E+03    0.172912E-16   0.000000E+00    0.000000E+00    0.000000E+00     0.146339E+05   0.000000E+00    0.000000E+00    0.000000E+00    0.000000E+00     0.498417E+05    0.901929E-03    0.974425E+04   0.000000E+00    0.000000E+00     0.308102E+03   0.000000E+00     0.128016E+05   0.000000E+00    0.000000E+00     0.748354E+05    0.945415E+04    0.108144E+03    0.245034E+02
   0.240000E+06    0.161570E+02   0.000000E+00     0.131498E+03    0.172912E-16   0.000000E+00    0.000000E+00    0.000000E+00     0.146248E+05   0.000000E+00    0.000000E+00    0.000000E+00    0.000000E+00     0.496131E+05    0.901929E-03    0.974400E+04   0.000000E+00    0.000000E+00     0.301016E+03   0.000000E+00     0.128020E+05   0.000000E+00    0.000000E+00     0.740179E+05    0.945317E+04    0.108141E+03    0.245006E+02
   0.241000E+06    0.161570E+02   0.000000E+00     0.131492E+03    0.172912E-16   0.000000E+00    0.000000E+00    0.000000E+00     0.146157E+05   0.000000E+00    0.000000E+00    0.000000E+00    0.000000E+00     0.493849E+05    0.901929E-03    0.974375E+04   0.000000E+00    0.000000E+00     0.294093E+03   0.000000E+00     0.128024E+05   0.000000E+00    0.000000E+00     0.732094E+05    0.945219E+04    0.108138E+03    0.244979E+02
   0.242000E+06    0.161569E+02   0.000000E+00     0.131486E+03    0.172912E-16   0.000000E+00    0.000000E+00    0.000000E+00     0.146066E+05   0.000000E+00    0.000000E+00    0.000000E+00    0.000000E+00     0.491569E+05    0.901929E-03    0.974350E+04   0.000000E+00    0.000000E+00     0.287329E+03   0.000000E+00     0.128027E+05   0.000000E+00    0.000000E+00     0.724097E+05    0.945121E+04    0.108134E+03    0.244951E+02
   0.243000E+06    0.161569E+02   0.000000E+00     0.131480E+03    0.172912E-16   0.000000E+00    0.000000E+00    0.000000E+00     0.145976E+05   0.000000E+00    0.000000E+00    0.000000E+00    0.000000E+00     0.489293E+05    0.901929E-03    0.974325E+04   0.000000E+00    0.000000E+00     0.280721E+03   0.000000E+00     0.128031E+05   0.000000E+00    0.000000E+00     0.716187E+05    0.945023E+04    0.108131E+03    0.244923E+02
   0.244000E+06    0.161569E+02   0.000000E+00     0.131474E+03    0.172912E-16   0.000000E+00    0.000000E+00    0.000000E+00     0.145885E+05   0.000000E+00    0.000000E+00    0.000000E+00    0.000000E+00     0.487019E+05    0.901929E-03    0.974300E+04   0.000000E+00    0.000000E+00     0.274265E+03   0.000000E+00     0.128035E+05   0.000000E+00    0.000000E+00     0.708364E+05    0.944924E+04    0.108128E+03    0.244896E+02
   0.245000E+06    0.161568E+02   0.000000E+00     0.131468E+03    0.172912E-16   0.000000E+00    0.000000E+00    0.000000E+00     0.145794E+05   0.000000E+00    0.000000E+00    0.000000E+00    0.000000E+00     0.484749E+05    0.901929E-03    0.974275E+04   0.000000E+00    0.000000E+00     0.267957E+03   0.000000E+00     0.128039E+05   0.000000E+00    0.000000E+00     0.700626E+05    0.944826E+04    0.108125E+03    0.244868E+02
   0.246000E+06    0.161568E+02   0.000000E+00     0.131462E+03    0.172912E-16   0.000000E+00    0.000000E+00    0.000000E+00     0.145704E+05   0.000000E+00    0.000000E+00    0.000000E+00    0.000000E+00     0.482482E+05    0.901929E-03    0.974250E+04   0.000000E+00    0.000000E+00     0.261794E+03   0.000000E+00     0.128042E+05   0.000000E+00    0.000000E+00     0.692973E+05    0.944728E+04    0.108122E+03    0.244840E+02
   0.247000E+06    0.161568E+02   0.000000E+00     0.131456E+03    0.172912E-16   0.000000E+00    0.000000E+00    0.000000E+00     0.145613E+05   0.000000E+00    0.000000E+00    0.000000E+00    0.000000E+00     0.480219E+05    0.901929E-03    0.974225E+04   0.000000E+00    0.000000E+00     0.255773E+03   0.000000E+00     0.128046E+05   0.000000E+00    0.000000E+00     0.685403E+05    0.944630E+04    0.108119E+03    0.244812E+02
   0.248000E+06    0.161568E+02   0.000000E+00     0.131450E+03    0.172912E-16   0.000000E+00    0.000000E+00    0.000000E+00     0.145522E+05   0.000000E+00    0.000000E+00    0.000000E+00    0.000000E+00     0.477958E+05    0.901929E-03    0.974200E+04   0.000000E+00    0.000000E+00     0.249890E+03   0.000000E+00     0.128049E+05   0.000000E+00    0.000000E+00     0.677916E+05    0.944532E+04    0.108115E+03    0.244785E+02
