======================================
       CROSS SECTION DATA USED        
======================================
 
Compiled: 22:34:12  01/06/2015    
MPI Processes:    2
 
Date: 18:31 10/06/2015
   1   1  26  54 295  0.600000E+04  0.000000E+00
   1   1  26  54 296  0.700000E+04  0.000000E+00
   1   1  26  54 297  0.800000E+04  0.000000E+00
   1   1  26  54 298  0.900000E+04  0.000000E+00
   1   1  26  54 299  0.100000E+05  0.000000E+00
   1   1  26  54 300  0.110000E+05  0.000000E+00
   1   1  26  54 301  0.120000E+05  0.000000E+00
   1   1  26  54 302  0.130000E+05  0.000000E+00
   1   1  26  54 303  0.140000E+05  0.000000E+00
   1   1  26  54 304  0.100000E+04  0.000000E+00
   1   1  26  54 305  0.200000E+04  0.000000E+00
   1   1  26  54 306  0.300000E+04  0.000000E+00
   1   1  26  54 307  0.400000E+04  0.000000E+00
   1   1  26  54 308  0.500000E+04  0.000000E+00
   1   1  26  54 309  0.600000E+04  0.000000E+00
   1   1  26  54 310  0.700000E+04  0.000000E+00
   1   1  26  54 311  0.800000E+04  0.000000E+00
   1   1  26  54 312  0.900000E+04  0.000000E+00
   1   1  26  54 313  0.100000E+05  0.000000E+00
   1   1  26  54 314  0.110000E+05  0.000000E+00
   1   1  26  54 315  0.100000E+04  0.000000E+00
   1   1  26  54 316  0.200000E+04  0.000000E+00
   1   1  26  54 317  0.300000E+04  0.000000E+00
   1   1  26  54 318  0.400000E+04  0.000000E+00
   1   1  26  54 319  0.500000E+04  0.000000E+00
   1   1  26  54 320  0.600000E+04  0.000000E+00
   1   1  26  54 321  0.700000E+04  0.000000E+00
   1   1  26  54 322  0.800000E+04  0.000000E+00
   1   1  26  54 323  0.900000E+04  0.000000E+00
   1   1  26  54 324  0.100000E+05  0.000000E+00
   1   1  26  54 325  0.110000E+05  0.000000E+00
   1   1  26  54 326  0.100000E+04  0.000000E+00
   1   1  26  54 327  0.200000E+04  0.000000E+00
   1   1  26  54 328  0.300000E+04  0.000000E+00
   1   1  26  54 329  0.400000E+04  0.000000E+00
   1   1  26  54 330  0.500000E+04  0.000000E+00
   1   1  26  54 331  0.600000E+04  0.000000E+00
   1   1  26  54 332  0.700000E+04  0.000000E+00
   1   1  26  54 333  0.800000E+04  0.000000E+00
   1   1  26  54 334  0.900000E+04  0.000000E+00
   1   1  26  54 335  0.100000E+04  0.000000E+00
   1   1  26  54 336  0.200000E+04  0.000000E+00
   1   1  26  54 337  0.300000E+04  0.000000E+00
   1   1  26  54 338  0.400000E+04  0.000000E+00
   1   1  26  54 339  0.500000E+04  0.000000E+00
   1   1  26  54 340  0.600000E+04  0.000000E+00
   1   1  26  54 341  0.700000E+04  0.000000E+00
   1   1  26  54 342  0.800000E+04  0.000000E+00
   1   1  26  54 343  0.900000E+04  0.000000E+00
   1   1  26  54 344  0.100000E+04  0.000000E+00
   1   1  26  54 345  0.200000E+04  0.000000E+00
   1   1  26  54 346  0.300000E+04  0.000000E+00
   1   1  26  54 347  0.400000E+04  0.000000E+00
   1   1  26  54 348  0.500000E+04  0.000000E+00
   1   1  26  54 349  0.600000E+04  0.000000E+00
   1   1  26  54 350  0.700000E+04  0.000000E+00
   1   1  26  54 351  0.800000E+04  0.000000E+00
   1   1  26  54 352  0.100000E+04  0.000000E+00
   1   1  26  54 353  0.200000E+04  0.000000E+00
   1   1  26  54 354  0.300000E+04  0.000000E+00
   1   1  26  54 355  0.400000E+04  0.000000E+00
   1   1  26  54 356  0.500000E+04  0.000000E+00
   1   1  26  54 357  0.600000E+04  0.000000E+00
   1   1  26  54 358  0.700000E+04  0.000000E+00
   1   1  26  54 359  0.800000E+04  0.000000E+00
   1   1  26  54 360  0.900000E+04  0.000000E+00
   1   1  26  54 361  0.100000E+05  0.000000E+00
   1   1  26  54 362  0.100000E+04  0.000000E+00
   1   1  26  54 363  0.200000E+04  0.000000E+00
   1   1  26  54 364  0.300000E+04  0.000000E+00
   1   1  26  54 365  0.400000E+04  0.000000E+00
   1   1  26  54 366  0.500000E+04  0.000000E+00
   1   1  26  54 367  0.600000E+04  0.000000E+00
   1   1  26  54 368  0.700000E+04  0.000000E+00
   1   1  26  54 369  0.800000E+04  0.000000E+00
   1   1  26  54 370  0.900000E+04  0.000000E+00
   1   1  26  54 371  0.100000E+05  0.000000E+00
   1   1  26  54 372  0.110000E+05  0.000000E+00
   1   1  26  54 373  0.100000E+04  0.000000E+00
   1   1  26  54 374  0.200000E+04  0.000000E+00
   1   1  26  54 375  0.300000E+04  0.000000E+00
   1   1  26  54 376  0.400000E+04  0.000000E+00
   1   1  26  54 377  0.500000E+04  0.000000E+00
   1   1  26  54 378  0.600000E+04  0.000000E+00
   1   1  26  54 379  0.700000E+04  0.000000E+00
   1   1  26  54 380  0.800000E+04  0.000000E+00
   1   1  26  54 381  0.900000E+04  0.000000E+00
   1   1  26  54 382  0.100000E+05  0.000000E+00
   1   1  26  54 383  0.110000E+05  0.000000E+00
   1   1  26  54 384  0.120000E+05  0.000000E+00
   1   1  26  54 385  0.130000E+05  0.000000E+00
   1   1  26  54 386  0.140000E+05  0.000000E+00
   1   1  26  54 387  0.100000E+04  0.000000E+00
   1   1  26  54 388  0.200000E+04  0.000000E+00
   1   1  26  54 389  0.300000E+04  0.000000E+00
   1   1  26  54 390  0.400000E+04  0.000000E+00
   1   1  26  54 391  0.500000E+04  0.000000E+00
   1   1  26  54 392  0.600000E+04  0.000000E+00
   1   1  26  54 393  0.700000E+04  0.000000E+00
   1   1  26  54 394  0.800000E+04  0.000000E+00
   1   1  26  54 395  0.900000E+04  0.000000E+00
   1   1  26  54 396  0.100000E+05  0.000000E+00
   1   1  26  54 397  0.110000E+05  0.000000E+00
   1   1  26  54 398  0.120000E+05  0.000000E+00
   1   1  26  54 399  0.130000E+05  0.000000E+00
   1   1  26  54 400  0.140000E+05  0.000000E+00
   1   1  26  54 401  0.150000E+05  0.000000E+00
   1   1  26  54 402  0.100000E+04  0.000000E+00
   1   1  26  54 403  0.200000E+04  0.000000E+00
   1   1  26  54 404  0.300000E+04  0.000000E+00
   1   1  26  54 405  0.400000E+04  0.000000E+00
   1   1  26  54 406  0.500000E+04  0.000000E+00
   1   1  26  54 407  0.600000E+04  0.000000E+00
   1   1  26  54 408  0.700000E+04  0.000000E+00
   1   1  26  54 409  0.800000E+04  0.000000E+00
   1   1  26  54 410  0.900000E+04  0.000000E+00
   1   1  26  54 411  0.100000E+05  0.000000E+00
   1   1  26  54 412  0.110000E+05  0.000000E+00
   1   1  26  54 413  0.120000E+05  0.000000E+00
   1   1  26  54 414  0.130000E+05  0.000000E+00
   1   1  26  54 415  0.140000E+05  0.000000E+00
   1   1  26  54 416  0.150000E+05  0.000000E+00
   1   1  26  54 417  0.160000E+05  0.000000E+00
   1   1  26  54 418  0.170000E+05  0.000000E+00
   1   1  26  54 419  0.100000E+04  0.000000E+00
   1   1  26  54 420  0.200000E+04  0.000000E+00
   1   1  26  54 421  0.300000E+04  0.000000E+00
   1   1  26  54 422  0.400000E+04  0.000000E+00
   1   1  26  54 423  0.500000E+04  0.000000E+00
   1   1  26  54 424  0.600000E+04  0.000000E+00
   1   1  26  54 425  0.700000E+04  0.000000E+00
   1   1  26  54 426  0.800000E+04  0.000000E+00
   1   1  26  54 427  0.900000E+04  0.000000E+00
   1   1  26  54 428  0.100000E+05  0.000000E+00
   1   1  26  54 429  0.110000E+05  0.000000E+00
   1   1  26  54 430  0.120000E+05  0.000000E+00
   1   1  26  54 431  0.130000E+05  0.000000E+00
   1   1  26  54 432  0.140000E+05  0.000000E+00
   1   1  26  54 433  0.100000E+04  0.000000E+00
   1   1  26  54 434  0.200000E+04  0.000000E+00
   1   1  26  54 435  0.300000E+04  0.000000E+00
   1   1  26  54 436  0.400000E+04  0.000000E+00
   1   1  26  54 437  0.500000E+04  0.000000E+00
   1   1  26  54 438  0.600000E+04  0.000000E+00
   1   1  26  54 439  0.700000E+04  0.000000E+00
   1   1  26  54 440  0.800000E+04  0.000000E+00
   1   1  26  54 441  0.900000E+04  0.000000E+00
   1   1  26  54 442  0.100000E+05  0.000000E+00
   1   1  26  54 443  0.110000E+05  0.000000E+00
   1   1  26  54 444  0.120000E+05  0.000000E+00
   1   1  26  54 445  0.130000E+05  0.000000E+00
   1   1  26  54 446  0.140000E+05  0.000000E+00
   1   1  26  54 447  0.150000E+05  0.000000E+00
   1   1  26  54 448  0.100000E+04  0.000000E+00
   1   1  26  54 449  0.200000E+04  0.000000E+00
   1   1  26  54 450  0.300000E+04  0.000000E+00
   1   1  26  54 451  0.400000E+04  0.000000E+00
   1   1  26  54 452  0.500000E+04  0.000000E+00
   1   1  26  54 453  0.600000E+04  0.000000E+00
   1   1  26  54 454  0.700000E+04  0.000000E+00
   1   1  26  54 455  0.800000E+04  0.000000E+00
   1   1  26  54 456  0.900000E+04  0.000000E+00
   1   1  26  54 457  0.100000E+05  0.000000E+00
   1   1  26  54 458  0.110000E+05  0.000000E+00
   1   1  26  54 459  0.120000E+05  0.000000E+00
   1   1  26  54 460  0.100000E+04  0.000000E+00
   1   1  26  54 461  0.200000E+04  0.000000E+00
   1   1  26  54 462  0.300000E+04  0.000000E+00
   1   1  26  54 463  0.400000E+04  0.000000E+00
   1   1  26  54 464  0.500000E+04  0.000000E+00
   1   1  26  54 465  0.600000E+04  0.000000E+00
   1   1  26  54 466  0.700000E+04  0.000000E+00
   1   1  26  54 467  0.800000E+04  0.000000E+00
   1   1  26  54 468  0.900000E+04  0.000000E+00
   1   1  26  54 469  0.100000E+05  0.000000E+00
   1   1  26  54 470  0.110000E+05  0.000000E+00
   1   1  26  54 471  0.120000E+05  0.000000E+00
   1   1  26  54 472  0.100000E+04  0.000000E+00
   1   1  26  54 473  0.200000E+04  0.000000E+00
   1   1  26  54 474  0.300000E+04  0.000000E+00
   1   1  26  54 475  0.400000E+04  0.000000E+00
   1   1  26  54 476  0.500000E+04  0.000000E+00
   1   1  26  54 477  0.600000E+04  0.000000E+00
   1   1  26  54 478  0.700000E+04  0.000000E+00
   1   1  26  54 479  0.800000E+04  0.000000E+00
   1   1  26  54 480  0.900000E+04  0.000000E+00
   1   1  26  54 481  0.100000E+05  0.000000E+00
   1   1  26  54 482  0.100000E+04  0.000000E+00
   1   1  26  54 483  0.200000E+04  0.000000E+00
   1   1  26  54 484  0.300000E+04  0.000000E+00
   1   1  26  54 485  0.400000E+04  0.000000E+00
   1   1  26  54 486  0.500000E+04  0.000000E+00
   1   1  26  54 487  0.600000E+04  0.000000E+00
   1   1  26  54 488  0.700000E+04  0.000000E+00
   1   1  26  54 489  0.800000E+04  0.000000E+00
   1   1  26  54 490  0.900000E+04  0.000000E+00
   1   1  26  54 491  0.100000E+04  0.000000E+00
   1   1  26  54 492  0.200000E+04  0.000000E+00
   1   1  26  54 493  0.300000E+04  0.000000E+00
   1   1  26  54 494  0.400000E+04  0.000000E+00
   1   1  26  54 495  0.500000E+04  0.000000E+00
   1   1  26  54 496  0.600000E+04  0.000000E+00
   1   1  26  54 497  0.700000E+04  0.000000E+00
   1   1  26  54 498  0.800000E+04  0.000000E+00
   1   1  26  54 499  0.900000E+04  0.000000E+00
   1   1  26  54 500  0.100000E+05  0.000000E+00
   1   1  26  54 501  0.110000E+05  0.000000E+00
   1   1  26  54 502  0.100000E+04  0.000000E+00
   1   1  26  54 503  0.200000E+04  0.000000E+00
   1   1  26  54 504  0.300000E+04  0.000000E+00
   1   1  26  54 505  0.400000E+04  0.000000E+00
   1   1  26  54 506  0.500000E+04  0.000000E+00
   1   1  26  54 507  0.600000E+04  0.000000E+00
   1   1  26  54 508  0.700000E+04  0.000000E+00
   1   1  26  54 509  0.800000E+04  0.000000E+00
   1   1  26  54 510  0.900000E+04  0.000000E+00
   1   1  26  54 511  0.100000E+05  0.000000E+00
   1   1  26  54 512  0.110000E+05  0.000000E+00
   1   1  26  54 513  0.120000E+05  0.000000E+00
